auc_en_lo,auc_en_hi,auc_es_lo,auc_es_hi,sp_en_lo,sp_en_hi,sp_es_lo,sp_es_hi,auc_lift_lo,auc_lift_hi,sp_lift_lo,sp_lift_hi,protein,auc_enhanced,auc_esm,auc_lift,spearman_enhanced,spearman_esm,spearman_lift
0.6621611127960169,0.8007508794823073,0.48130752945508104,0.6371677301888171,0.3692910087975054,0.5743870077295499,0.03404930884324263,0.30768403230185737,0.08257120030184846,0.2618358428139061,0.14651114913416627,0.45899016306603746,AICDA_HUMAN,0.7331501831501831,0.5603479853479854,0.17280219780219774,0.4795156083646316,0.17723171050894063,0.302283897855691
0.7169229325251597,0.7456589029333348,0.7231563314247108,0.7503812861597728,0.41529395194208674,0.45993810991881473,0.4279546237910892,0.47396941638222,-0.014780305026069246,0.0036305072962602588,-0.02823102307161983,0.001873355865116711,BLAT_ECOLX,0.7311345027815248,0.7365856117134779,-0.005451108931953108,0.43774982853322814,0.45067905789101514,-0.012929229357787009
0.7339427257502983,0.7756308427944465,0.7312587049821382,0.7723719545700017,0.2554814276757409,0.32348243369253765,0.23119977713791393,0.29919008321719387,-0.009871568834916269,0.015897289416920184,0.0032477666274201263,0.04854775587589256,CCDB_ECOLI,0.7549161319638674,0.7518377435821674,0.003078388381700048,0.2906816524240168,0.26534482622241407,0.025336826201602713
0.6493946698007661,0.7121854880226021,0.48860769834726414,0.5566366191861936,0.3151816576018379,0.4232044148842766,-0.002293784684050206,0.11576345817600357,0.11360950409824243,0.20081640255462857,0.23460440027382853,0.3873818031825112,GFP_AEQVI,0.6792169905093884,0.5226848762952574,0.15653211421413105,0.3685217411697117,0.05787793461375388,0.3106438065559578
0.7749983467246574,0.8093278105226261,0.7187530083110156,0.7558067296245621,0.5307822039137634,0.5852651838187625,0.42964774683421175,0.4897277041690078,0.03876215083732009,0.07066305297173464,0.07105289529571177,0.12545266036326663,NUD15_HUMAN,0.791787581524803,0.7373932042387951,0.05439437728600793,0.5575062474607545,0.4597381071363649,0.09776814032438957
0.6331966405936357,0.6501302070570176,0.5549950253713255,0.5727612295353767,0.2577676390013067,0.2867185211473807,0.10205150698391474,0.13210746476371346,0.06788118869928687,0.08696544922352607,0.13815231840661335,0.17108910432051394,POLG_CXB3N,0.641625321995797,0.5641061302684476,0.07751919172734945,0.2718433821252867,0.11730764996429234,0.15453573216099437
0.7226066103415996,0.7491016181422498,0.7138191681347416,0.741589660284939,0.4553948888186057,0.5001962328509141,0.44069107718251477,0.4861592675260881,-0.00018701085688935243,0.016615103294777448,0.0011494005417820752,0.028989409025198355,PTEN_HUMAN,0.7361402038821393,0.7277833924890645,0.008356811393074759,0.47905207721106907,0.46381988188504497,0.0152321953260241
0.6327946059525541,0.6982910137290229,0.5963357868179829,0.6638862616717548,0.2684026338792573,0.3835305830388257,0.21446386859887231,0.33165262155161795,0.017059050406021955,0.054777172025310086,0.02181125503962334,0.08398996816351964,SPG1_STRSG,0.6656483740284096,0.6297627158377472,0.03588565819066236,0.32652584104467985,0.27288362209020095,0.053642218954478904
0.719019296624817,0.7576807189419914,0.6887046631155611,0.7299002780367403,0.41180669618967697,0.47501071702581127,0.3558522836066932,0.4263241011556587,0.01564092715933465,0.043718367940851745,0.027334160015198727,0.07714954559588519,UBC9_HUMAN,0.7382721304168326,0.7089265772036033,0.029345553213229292,0.44341763343696744,0.39033823716765215,0.05307939626931529
